AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
928.504800314,60,US11376550,928504800.0,226020.0,23.193971662344577,ptjpl,2.0,2000,1,2000-01,mm
239.440499932,61,US11379500,239440500.0,106320.0,23.491889977551143,ptjpl,2.0,2000,1,2000-01,mm
542.092499995,62,US11383500,542092500.0,231660.0,15.945268905447747,ptjpl,2.0,2000,1,2000-01,mm
383.702399905,63,US11390000,383702400.0,200220.0,16.87454872936766,ptjpl,2.0,2000,1,2000-01,mm
476.296199918,64,US11402000,476296200.0,171600.0,23.24913238157691,ptjpl,2.0,2000,1,2000-01,mm
3456.03870014,65,US11421000,3456038700.0,521880.0,26.367208439812288,ptjpl,2.0,2000,1,2000-01,mm
756.460799731,66,US11424000,756460800.0,286080.0,29.31375984258043,ptjpl,2.0,2000,1,2000-01,mm
269.041500106,67,US11424500,269041500.0,149400.0,27.10631667252338,ptjpl,2.0,2000,1,2000-01,mm
886.796099973,68,US11427000,886796100.0,274860.0,27.70719685886443,ptjpl,2.0,2000,1,2000-01,mm
312.417000165,69,US11451300,312417000.0,135960.0,24.18253254976986,ptjpl,2.0,2000,1,2000-01,mm
247.597200137,70,US11451715,247597200.0,168120.0,26.74819575971837,ptjpl,2.0,2000,1,2000-01,mm
1491.89580069,71,US11454000,1491895800.0,319200.0,26.375328788413817,ptjpl,2.0,2000,1,2000-01,mm
566.122500107,72,US11458000,566122500.0,179040.0,24.72034301412538,ptjpl,2.0,2000,1,2000-01,mm
2052.03059975,73,US11464000,2052030600.0,459720.0,21.18741661300317,ptjpl,2.0,2000,1,2000-01,mm
564.986699927,74,US11465350,564986700.0,232980.0,21.77345073737261,ptjpl,2.0,2000,1,2000-01,mm
652.401899981,75,US11466800,652401900.0,181620.0,29.964395649631804,ptjpl,2.0,2000,1,2000-01,mm
162.695700094,76,US11467200,162695700.0,83700.0,26.71801069202422,ptjpl,2.0,2000,1,2000-01,mm
417.9527999,77,US11467510,417952800.0,144660.0,25.08692844141164,ptjpl,2.0,2000,1,2000-01,mm
121.724999954,78,US11467553,121725000.0,85799.9999999,26.953164054209637,ptjpl,2.0,2000,1,2000-01,mm
214.877700035,79,US11467590,214877700.0,139320.0,28.406515347397804,ptjpl,2.0,2000,1,2000-01,mm
785.723400147,80,US11468000,785723400.0,239040.0,28.354146533438986,ptjpl,2.0,2000,1,2000-01,mm
273.559499995,81,US11468500,273559500.0,127260.0,24.73365508647384,ptjpl,2.0,2000,1,2000-01,mm
636.018299715,82,US11469000,636018300.0,201180.0,26.554345353692625,ptjpl,2.0,2000,1,2000-01,mm
1390.54410034,83,US11476500,1390544100.0,303840.0,24.33578848980609,ptjpl,2.0,2000,1,2000-01,mm
572.964299917,84,US11478500,572964300.0,202260.0,21.704520493740628,ptjpl,2.0,2000,1,2000-01,mm
1256.81670058,85,US11481000,1256816700.0,441180.0,25.092809258355484,ptjpl,2.0,2000,1,2000-01,mm
105.246000089,86,US11481200,105246000.0,76080.0,30.634449250571453,ptjpl,2.0,2000,1,2000-01,mm
718.369199931,87,US11482500,718369200.0,299760.0,28.479968540873205,ptjpl,2.0,2000,1,2000-01,mm
1982.50829976,88,US11517500,1982508300.0,309420.0,24.25873318395104,ptjpl,2.0,2000,1,2000-01,mm
1713.6117001,89,US11519500,1713611700.0,276960.0,18.923635020588105,ptjpl,2.0,2000,1,2000-01,mm
309.530700286,90,US11521500,309530700.0,115140.0,20.788388144611037,ptjpl,2.0,2000,1,2000-01,mm
1943.97389976,91,US11522500,1943973900.0,298680.0,16.287568143208755,ptjpl,2.0,2000,1,2000-01,mm
1980.42749955,92,US11528700,1980427500.0,311880.0,24.982298938259017,ptjpl,2.0,2000,1,2000-01,mm
1739.99609976,93,US11532650,1739996100.0,315300.0,27.50867106875188,ptjpl,2.0,2000,1,2000-01,mm
145.985399882,94,US14361600,145985400.0,84239.9999999,16.92256750982898,ptjpl,2.0,2000,1,2000-01,mm
272.266200128,95,US11449255,272266200.0,131040.0,18.8070871170886,ptjpl,2.0,2000,1,2000-01,mm
2481.75359978,96,US11329500,2481753600.0,511380.0,29.324665638540253,ptjpl,2.0,2000,1,2000-01,mm
114.434100085,97,US11479700,114434100.0,69840.0,27.577799755655747,ptjpl,2.0,2000,1,2000-01,mm
3766.68719953,99,US10259540,3766687200.0,441060.0,23.08101669627187,ptjpl,2.0,2000,1,2000-01,mm
4381.60139996,100,US10263000,4381601400.0,778080.0,26.914054969570724,ptjpl,2.0,2000,1,2000-01,mm
4344.63120031,101,US11251000,4344631200.0,544920.0,20.10453448857164,ptjpl,2.0,2000,1,2000-01,mm
5456.81969984,102,US11475000,5456819700.0,656040.0,23.180140423474,ptjpl,2.0,2000,1,2000-01,mm
3727.0241995,103,US11527000,3727024200.0,536760.0,17.005980116582307,ptjpl,2.0,2000,1,2000-01,mm
663.269399935,1,US10254050,663269400.0,242340.0,5.473044899163565,ptjpl,2.0,2000,2,2000-02,mm
930.429899917,2,US10293000,930429900.0,217200.0,11.953677721856732,ptjpl,2.0,2000,2,2000-02,mm
630.950400039,3,US10296500,630950400.0,206460.0,8.420791287793262,ptjpl,2.0,2000,2,2000-02,mm
715.754700075,4,US10308200,715754700.0,197220.0,13.215485449617274,ptjpl,2.0,2000,2,2000-02,mm
2414.83949992,5,US10346000,2414839500.0,415320.0,17.473158888545893,ptjpl,2.0,2000,2,2000-02,mm
181.934999934,6,US11014000,181935000.0,81000.0,45.32124181859188,ptjpl,2.0,2000,2,2000-02,mm
338.848200244,7,US11016200,338848200.0,178320.0,41.88229717807655,ptjpl,2.0,2000,2,2000-02,mm
1112.57280013,8,US11023000,1112572800.0,280080.0,45.27575528670455,ptjpl,2.0,2000,2,2000-02,mm
288.950400036,9,US11025500,288950400.0,136260.0,41.09530121979116,ptjpl,2.0,2000,2,2000-02,mm
1439.31600004,10,US11042000,1439316000.0,353640.0,45.84722904245458,ptjpl,2.0,2000,2,2000-02,mm
285.299099907,11,US11046530,285299100.0,124080.0,51.41152072667936,ptjpl,2.0,2000,2,2000-02,mm
140.216400039,12,US11047300,140216400.0,115380.0,49.5359020940782,ptjpl,2.0,2000,2,2000-02,mm
